firm_name,group,product_category,complaints_opened,complaints_closed,period_label,period_order,period_start,period_end,year,half,pre_post_duty,upheld_pct,pct_closed_3days,firm_type,record_id,complaints_change_abs,complaints_change_pct,upheld_change_ppts,high_uphold_flag,upheld_band
Ageas Retail Limited,,Insurance & Pure Protection,1312,1256.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,40.8,49.3,General Insurance,115,-276.0,-17.4,-2.5,0,Moderate (35-50%)
Ageas Retail Limited,AGEAS SA-NV,Insurance & Pure Protection,1275,1319.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,39.4,41.3,General Insurance,116,-37.0,-2.8,-1.4,0,Moderate (35-50%)
Ageas Retail Limited,AGEAS SA-NV,Insurance & Pure Protection,1096,1083.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,47.9,45.6,General Insurance,117,-179.0,-14.0,8.5,0,Moderate (35-50%)
Aioi Nissay Dowa Insurance UK Limited,NO GROUP,Insurance & Pure Protection,2369,2157.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,62.7,27.7,Other Financial Services,118,,,,1,High (50-70%)
Aioi Nissay Dowa Insurance UK Limited,AIOI NISSAY DOWA EUROPE LIMITED,Insurance & Pure Protection,2794,2473.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,56.3,22.0,Other Financial Services,119,425.0,17.9,-6.4,1,High (50-70%)
Aioi Nissay Dowa Insurance UK Limited,,Insurance & Pure Protection,2362,2639.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,61.6,9.9,Other Financial Services,120,-432.0,-15.5,5.3,1,High (50-70%)
Aioi Nissay Dowa Insurance UK Limited,AIOI NISSAY DOWA EUROPE LIMITED,Insurance & Pure Protection,2504,2372.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,55.2,9.4,Other Financial Services,121,142.0,6.0,-6.4,1,High (50-70%)
Aioi Nissay Dowa Insurance UK Limited,AIOI NISSAY DOWA EUROPE LIMITED,Insurance & Pure Protection,2542,2465.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,45.9,12.0,Other Financial Services,122,38.0,1.5,-9.3,0,Moderate (35-50%)
Al Rayan Bank PLC,MASRAF AL RAYAN Q.P.S.C,Banking & Credit Cards,573,542.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,39.5,50.4,Other Financial Services,123,,,,0,Moderate (35-50%)
Al Rayan Bank PLC,MASRAF AL RAYAN Q.P.S.C,Home Finance,60,57.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,35.1,33.3,Other Financial Services,124,,,,0,Moderate (35-50%)
Aldermore Bank Plc,FIRSTRAND LIMITED,Banking & Credit Cards,785,805.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,69.1,50.2,Other Financial Services,125,,,,1,High (50-70%)
Aldermore Bank Plc,FIRSTRAND LIMITED,Banking & Credit Cards,1163,999.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,82.2,59.9,Other Financial Services,126,378.0,48.2,13.1,1,Very High (70%+)
Aldermore Bank Plc,,Banking & Credit Cards,866,937.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,71.4,48.3,Other Financial Services,127,-297.0,-25.5,-10.8,1,Very High (70%+)
Aldermore Bank Plc,FIRSTRAND LIMITED,Banking & Credit Cards,753,754.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,65.4,47.8,Other Financial Services,128,-113.0,-13.0,-6.0,1,High (50-70%)
Aldermore Bank Plc,FIRSTRAND LIMITED,Banking & Credit Cards,872,814.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,66.1,55.3,Other Financial Services,129,119.0,15.8,0.7,1,High (50-70%)
Aldermore Bank Plc,FIRSTRAND LIMITED,Home Finance,581,580.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,72.4,10.5,Other Financial Services,130,,,,1,Very High (70%+)
Aldermore Bank Plc,FIRSTRAND LIMITED,Home Finance,671,706.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,62.7,15.6,Other Financial Services,131,90.0,15.5,-9.7,1,High (50-70%)
Aldermore Bank Plc,,Home Finance,664,589.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,63.7,27.8,Other Financial Services,132,-7.0,-1.0,1.0,1,High (50-70%)
Aldermore Bank Plc,FIRSTRAND LIMITED,Home Finance,750,747.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,63.6,20.1,Other Financial Services,133,86.0,13.0,-0.1,1,High (50-70%)
Aldermore Bank Plc,FIRSTRAND LIMITED,Home Finance,924,881.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,62.4,26.0,Other Financial Services,134,174.0,23.2,-1.2,1,High (50-70%)
Allianz Insurance Plc,NO GROUP,Insurance & Pure Protection,4566,4877.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,72.0,39.4,General Insurance,135,,,,1,Very High (70%+)
Allianz Insurance Plc,ALLIANZ SE,Insurance & Pure Protection,4114,4074.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,75.5,38.7,General Insurance,136,-452.0,-9.9,3.5,1,Very High (70%+)
Allianz Insurance Plc,,Insurance & Pure Protection,3705,3833.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,73.4,43.4,General Insurance,137,-409.0,-9.9,-2.1,1,Very High (70%+)
Allianz Insurance Plc,ALLIANZ SE,Insurance & Pure Protection,3500,3394.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,68.2,39.4,General Insurance,138,-205.0,-5.5,-5.2,1,High (50-70%)
Allianz Insurance Plc,ALLIANZ SE,Insurance & Pure Protection,3395,3411.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,61.3,29.1,General Insurance,139,-105.0,-3.0,-6.9,1,High (50-70%)
American Express Services Europe Limited (AESEL),AMERICAN EXPRESS,Banking & Credit Cards,5106,4396.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,42.1,7.3,Credit Card / Consumer Finance,140,,,,0,Moderate (35-50%)
American Express Services Europe Limited (AESEL),AMERICAN EXPRESS,Banking & Credit Cards,4960,4514.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,44.8,20.7,Credit Card / Consumer Finance,141,-146.0,-2.9,2.7,0,Moderate (35-50%)
American Express Services Europe Limited (AESEL),,Banking & Credit Cards,6412,9162.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,40.1,28.5,Credit Card / Consumer Finance,142,1452.0,29.3,-4.7,0,Moderate (35-50%)
American Express Services Europe Limited (AESEL),AMERICAN EXPRESS,Banking & Credit Cards,8772,8749.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,36.1,15.8,Credit Card / Consumer Finance,143,2360.0,36.8,-4.0,0,Moderate (35-50%)
American Express Services Europe Limited (AESEL),AMERICAN EXPRESS,Banking & Credit Cards,8716,8564.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,33.9,14.5,Credit Card / Consumer Finance,144,-56.0,-0.6,-2.2,0,Lower (<35%)
American Express Services Europe Limited (AESEL),AMERICAN EXPRESS,Insurance & Pure Protection,34,36.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,16.7,2.8,Credit Card / Consumer Finance,145,,,,0,Lower (<35%)
American Express Services Europe Limited (AESEL),AMERICAN EXPRESS,Insurance & Pure Protection,23,17.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,17.6,,Credit Card / Consumer Finance,146,-11.0,-32.4,0.9,0,Lower (<35%)
American Express Services Europe Limited (AESEL),,Insurance & Pure Protection,27,27.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,22.2,29.6,Credit Card / Consumer Finance,147,4.0,17.4,4.6,0,Lower (<35%)
American Express Services Europe Limited (AESEL),AMERICAN EXPRESS,Insurance & Pure Protection,60,64.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,17.2,4.7,Credit Card / Consumer Finance,148,33.0,122.2,-5.0,0,Lower (<35%)
American Express Services Europe Limited (AESEL),AMERICAN EXPRESS,Insurance & Pure Protection,71,69.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,17.4,5.8,Credit Card / Consumer Finance,149,11.0,18.3,0.2,0,Lower (<35%)
Amtrust Europe Limited,AMTRUST FINANCIAL SERVICES INC,Insurance & Pure Protection,2491,2642.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,45.5,12.0,Other Financial Services,150,,,,0,Moderate (35-50%)
Amtrust Europe Limited,AMTRUST FINANCIAL SERVICES INC,Insurance & Pure Protection,2115,2003.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,43.4,19.2,Other Financial Services,151,-376.0,-15.1,-2.1,0,Moderate (35-50%)
Amtrust Europe Limited,,Insurance & Pure Protection,2066,1835.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,47.3,15.9,Other Financial Services,152,-49.0,-2.3,3.9,0,Moderate (35-50%)
Amtrust Europe Limited,AMTRUST FINANCIAL SERVICES INC,Insurance & Pure Protection,1892,2178.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,46.4,16.1,Other Financial Services,153,-174.0,-8.4,-0.9,0,Moderate (35-50%)
Amtrust Europe Limited,AMTRUST FINANCIAL SERVICES INC,Insurance & Pure Protection,2046,2243.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,40.1,17.3,Other Financial Services,154,154.0,8.1,-6.3,0,Moderate (35-50%)
Animal Friends Insurance Services Ltd,NO GROUP,Insurance & Pure Protection,3673,3401.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,39.8,30.6,Other Financial Services,155,,,,0,Moderate (35-50%)
Animal Friends Insurance Services Ltd,NO GROUP,Insurance & Pure Protection,3334,3348.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,35.2,23.7,Other Financial Services,156,-339.0,-9.2,-4.6,0,Moderate (35-50%)
Animal Friends Insurance Services Ltd,,Insurance & Pure Protection,3141,2962.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,42.6,15.4,Other Financial Services,157,-193.0,-5.8,7.4,0,Moderate (35-50%)
Animal Friends Insurance Services Ltd,NO GROUP,Insurance & Pure Protection,4040,3867.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,33.8,17.4,Other Financial Services,158,899.0,28.6,-8.8,0,Lower (<35%)
Animal Friends Insurance Services Ltd,NO GROUP,Insurance & Pure Protection,3888,3657.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,31.5,23.2,Other Financial Services,159,-152.0,-3.8,-2.3,0,Lower (<35%)
Arnold Clark Automobiles Limited,NO GROUP,Insurance & Pure Protection,21,22.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,9.1,45.4,Other Financial Services,160,,,,0,Lower (<35%)
Arthur J. Gallagher Insurance Brokers Limited,NO GROUP,Insurance & Pure Protection,841,817.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,52.3,34.9,Other Financial Services,161,,,,1,High (50-70%)
Arthur J. Gallagher Insurance Brokers Limited,GALLAGHER,Insurance & Pure Protection,808,814.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,52.6,28.6,Other Financial Services,162,-33.0,-3.9,0.3,1,High (50-70%)
Arthur J. Gallagher Insurance Brokers Limited,,Insurance & Pure Protection,849,797.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,58.3,36.4,Other Financial Services,163,41.0,5.1,5.7,1,High (50-70%)
Arthur J. Gallagher Insurance Brokers Limited,GALLAGHER,Insurance & Pure Protection,1047,1076.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,53.6,25.4,Other Financial Services,164,198.0,23.3,-4.7,1,High (50-70%)
Arthur J. Gallagher Insurance Brokers Limited,ARTHUR J GALLAGHER (UK) LTD,Insurance & Pure Protection,1082,,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,57.5,27.1,Other Financial Services,165,35.0,3.3,3.9,1,High (50-70%)
Assurant General Insurance Limited,ASSURANT INC,Insurance & Pure Protection,6129,6123.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,48.6,73.2,Other Financial Services,166,,,,0,Moderate (35-50%)
Assurant General Insurance Limited,ASSURANT INC,Insurance & Pure Protection,7142,7096.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,50.3,70.8,Other Financial Services,167,1013.0,16.5,1.7,1,High (50-70%)
Assurant General Insurance Limited,,Insurance & Pure Protection,6663,6585.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,46.1,72.7,Other Financial Services,168,-479.0,-6.7,-4.2,0,Moderate (35-50%)
Assurant General Insurance Limited,ASSURANT INC,Insurance & Pure Protection,6290,6249.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,48.2,62.1,Other Financial Services,169,-373.0,-5.6,2.1,0,Moderate (35-50%)
Assurant General Insurance Limited,ASSURANT INC,Insurance & Pure Protection,6202,6733.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,45.7,34.3,Other Financial Services,170,-88.0,-1.4,-2.5,0,Moderate (35-50%)
Astrenska Insurance Limited,NO GROUP,Insurance & Pure Protection,1176,1173.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,53.1,36.8,Other Financial Services,171,,,,1,High (50-70%)
Astrenska Insurance Limited,COLLINSON GROUP,Insurance & Pure Protection,1695,1226.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,54.6,17.0,Other Financial Services,172,519.0,44.1,1.5,1,High (50-70%)
Astrenska Insurance Limited,,Insurance & Pure Protection,2367,2530.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,65.4,17.1,Other Financial Services,173,672.0,39.6,10.8,1,High (50-70%)
Astrenska Insurance Limited,NO GROUP,Insurance & Pure Protection,2550,2429.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,61.8,10.9,Other Financial Services,174,183.0,7.7,-3.6,1,High (50-70%)
Astrenska Insurance Limited,NO GROUP,Insurance & Pure Protection,1911,2387.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,57.9,8.6,Other Financial Services,175,-639.0,-25.1,-3.9,1,High (50-70%)
Asurion Europe Limited,NEW ASURION CORP,Insurance & Pure Protection,2657,2841.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,33.3,35.0,Other Financial Services,176,,,,0,Lower (<35%)
Asurion Europe Limited,ASURION,Insurance & Pure Protection,2515,2498.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,31.4,39.1,Other Financial Services,177,-142.0,-5.3,-1.9,0,Lower (<35%)
Asurion Europe Limited,,Insurance & Pure Protection,1921,1990.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,24.8,28.3,Other Financial Services,178,-594.0,-23.6,-6.6,0,Lower (<35%)
Asurion Europe Limited,ASURION,Insurance & Pure Protection,2028,1881.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,23.7,25.0,Other Financial Services,179,107.0,5.6,-1.1,0,Lower (<35%)
Asurion Europe Limited,ASURION,Insurance & Pure Protection,1586,1741.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,22.1,25.1,Other Financial Services,180,-442.0,-21.8,-1.6,0,Lower (<35%)
Atlanta Insurance Intermediaries Limited,,Decumulation & Pensions,1,,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,,,Other Financial Services,181,,,,0,Unknown
Atlanta Insurance Intermediaries Limited,ARDONAGH GROUP LIMITED,Insurance & Pure Protection,6531,7045.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,42.3,45.2,Other Financial Services,182,,,,0,Moderate (35-50%)
Atlanta Insurance Intermediaries Limited,ATLANTA GROUP / ARDONAGH GROUP,Insurance & Pure Protection,7514,7290.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,39.8,65.2,Other Financial Services,183,983.0,15.1,-2.5,0,Moderate (35-50%)
Atlanta Insurance Intermediaries Limited,,Insurance & Pure Protection,12661,12670.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,40.9,60.4,Other Financial Services,184,5147.0,68.5,1.1,0,Moderate (35-50%)
Atlanta Insurance Intermediaries Limited,ARDONAGH GROUP LIMITED,Insurance & Pure Protection,12137,12430.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,46.5,62.1,Other Financial Services,185,-524.0,-4.1,5.6,0,Moderate (35-50%)
Atlanta Insurance Intermediaries Limited,MARKERSTUDY GROUP,Insurance & Pure Protection,12140,,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,46.4,65.5,Other Financial Services,186,3.0,0.0,-0.1,0,Moderate (35-50%)
Atom Bank PLC,NO GROUP,Banking & Credit Cards,358,349.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,47.8,39.3,Other Financial Services,187,,,,0,Moderate (35-50%)
Atom Bank PLC,,Banking & Credit Cards,1040,1004.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,41.1,36.7,Other Financial Services,188,682.0,190.5,-6.7,0,Moderate (35-50%)
Atom Bank PLC,NO GROUP,Home Finance,179,175.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,52.6,25.7,Other Financial Services,189,,,,1,High (50-70%)
Atom Bank PLC,,Home Finance,389,368.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,52.4,21.5,Other Financial Services,190,210.0,117.3,-0.2,1,High (50-70%)
Automobile Association Insurance Services Limited,NO GROUP,Insurance & Pure Protection,14774,14539.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,34.6,49.9,Other Financial Services,191,,,,0,Lower (<35%)
Automobile Association Insurance Services Limited,AUTOMOBILE ASSOCIATION (AA),Insurance & Pure Protection,14086,12366.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,37.6,30.2,Other Financial Services,192,-688.0,-4.7,3.0,0,Moderate (35-50%)
Automobile Association Insurance Services Limited,,Insurance & Pure Protection,13663,14829.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,34.3,20.8,Other Financial Services,193,-423.0,-3.0,-3.3,0,Lower (<35%)
Automobile Association Insurance Services Limited,AUTOMOBILE ASSOCIATION (AA),Insurance & Pure Protection,12278,12709.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,34.0,31.1,Other Financial Services,194,-1385.0,-10.1,-0.3,0,Lower (<35%)
Automobile Association Insurance Services Limited,AUTOMOBILE ASSOCIATION (AA),Insurance & Pure Protection,11667,12312.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,31.9,34.1,Other Financial Services,195,-611.0,-5.0,-2.1,0,Lower (<35%)
Avantia Insurance Limited,NO GROUP,Insurance & Pure Protection,451,451.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,,84.9,Other Financial Services,196,,,,0,Unknown
Avantia Insurance Limited,NO GROUP,Insurance & Pure Protection,503,477.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,75.0,95.0,Other Financial Services,197,52.0,11.5,,1,Very High (70%+)
Avantia Insurance Limited,,Insurance & Pure Protection,476,453.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,71.5,86.5,Other Financial Services,198,-27.0,-5.4,-3.5,1,Very High (70%+)
Avantia Insurance Limited,NO GROUP,Insurance & Pure Protection,333,346.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,68.8,68.8,Other Financial Services,199,-143.0,-30.0,-2.7,1,High (50-70%)
Avantia Insurance Limited,NO GROUP,Insurance & Pure Protection,1764,1679.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,36.4,71.5,Other Financial Services,200,1431.0,429.7,-32.4,0,Moderate (35-50%)
Aviva Health UK Limited,AVIVA PLC,Insurance & Pure Protection,684,666.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,34.2,46.0,Other Financial Services,201,,,,0,Lower (<35%)
Aviva Health UK Limited,,Insurance & Pure Protection,1349,1327.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,45.0,48.1,Other Financial Services,202,665.0,97.2,10.8,0,Moderate (35-50%)
Aviva Health UK Limited,NO GROUP,Insurance & Pure Protection,1821,1730.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,55.0,42.4,Other Financial Services,203,472.0,35.0,10.0,1,High (50-70%)
Aviva Health UK Limited,AVIVA PLC,Insurance & Pure Protection,1606,,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,48.7,43.3,Other Financial Services,204,-215.0,-11.8,-6.3,0,Moderate (35-50%)
Aviva Insurance Limited,NO GROUP,Insurance & Pure Protection,52970,57003.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,61.1,38.1,General Insurance,205,,,,1,High (50-70%)
Aviva Insurance Limited,AVIVA PLC,Insurance & Pure Protection,46778,47754.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,61.5,35.7,General Insurance,206,-6192.0,-11.7,0.4,1,High (50-70%)
Aviva Insurance Limited,,Insurance & Pure Protection,45782,46096.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,66.9,28.4,General Insurance,207,-996.0,-2.1,5.4,1,High (50-70%)
Aviva Insurance Limited,AVIVA PLC,Insurance & Pure Protection,43127,42578.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,62.1,31.3,General Insurance,208,-2655.0,-5.8,-4.8,1,High (50-70%)
Aviva Insurance Limited,AVIVA PLC,Insurance & Pure Protection,48518,49278.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,61.3,29.0,General Insurance,209,5391.0,12.5,-0.8,1,High (50-70%)
Aviva Life Services UK Limited,,Banking & Credit Cards,0,0.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,,,Life & Pensions,210,,,,0,Unknown
Aviva Life Services UK Limited,AVIVA PLC,Banking & Credit Cards,1,1.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,100.0,0.0,Life & Pensions,211,1.0,,,1,Very High (70%+)
Aviva Life Services UK Limited,AVIVA PLC,Decumulation & Pensions,14398,13048.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,68.8,37.6,Life & Pensions,212,,,,1,High (50-70%)
Aviva Life Services UK Limited,AVIVA PLC,Decumulation & Pensions,12828,13446.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,66.9,30.0,Life & Pensions,213,-1570.0,-10.9,-1.9,1,High (50-70%)
Aviva Life Services UK Limited,,Decumulation & Pensions,15683,14121.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,65.1,34.9,Life & Pensions,214,2855.0,22.3,-1.8,1,High (50-70%)
Aviva Life Services UK Limited,AVIVA PLC,Decumulation & Pensions,14299,15701.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,65.4,26.4,Life & Pensions,215,-1384.0,-8.8,0.3,1,High (50-70%)
Aviva Life Services UK Limited,AVIVA PLC,Decumulation & Pensions,16375,15918.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,65.2,33.1,Life & Pensions,216,2076.0,14.5,-0.2,1,High (50-70%)
Aviva Life Services UK Limited,AVIVA PLC,Home Finance,1139,1048.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,38.7,54.2,Life & Pensions,217,,,,0,Moderate (35-50%)
Aviva Life Services UK Limited,AVIVA PLC,Home Finance,874,955.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,41.7,35.0,Life & Pensions,218,-265.0,-23.3,3.0,0,Moderate (35-50%)
Aviva Life Services UK Limited,,Home Finance,750,742.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,37.5,38.8,Life & Pensions,219,-124.0,-14.2,-4.2,0,Moderate (35-50%)
Aviva Life Services UK Limited,AVIVA PLC,Home Finance,845,809.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,37.3,37.8,Life & Pensions,220,95.0,12.7,-0.2,0,Moderate (35-50%)
Aviva Life Services UK Limited,AVIVA PLC,Home Finance,1115,1065.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,30.9,38.6,Life & Pensions,221,270.0,32.0,-6.4,0,Lower (<35%)
Aviva Life Services UK Limited,AVIVA PLC,Insurance & Pure Protection,3688,3589.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,50.6,42.2,Life & Pensions,222,,,,1,High (50-70%)
Aviva Life Services UK Limited,AVIVA PLC,Insurance & Pure Protection,3395,3614.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,47.5,36.3,Life & Pensions,223,-293.0,-7.9,-3.1,0,Moderate (35-50%)
Aviva Life Services UK Limited,,Insurance & Pure Protection,4204,3802.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,50.2,41.0,Life & Pensions,224,809.0,23.8,2.7,1,High (50-70%)
Aviva Life Services UK Limited,AVIVA PLC,Insurance & Pure Protection,3754,3968.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,51.6,30.8,Life & Pensions,225,-450.0,-10.7,1.4,1,High (50-70%)
Aviva Life Services UK Limited,AVIVA PLC,Insurance & Pure Protection,3869,3745.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,51.5,38.4,Life & Pensions,226,115.0,3.1,-0.1,1,High (50-70%)
Aviva Life Services UK Limited,AVIVA PLC,Investments,2472,2360.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,69.7,33.0,Life & Pensions,227,,,,1,High (50-70%)
Aviva Life Services UK Limited,AVIVA PLC,Investments,2159,2256.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,68.4,25.7,Life & Pensions,228,-313.0,-12.7,-1.3,1,High (50-70%)
Aviva Life Services UK Limited,,Investments,3053,2646.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,68.9,35.1,Life & Pensions,229,894.0,41.4,0.5,1,High (50-70%)
Aviva Life Services UK Limited,AVIVA PLC,Investments,3105,3356.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,67.6,29.7,Life & Pensions,230,52.0,1.7,-1.3,1,High (50-70%)
Aviva Life Services UK Limited,AVIVA PLC,Investments,3032,3018.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,67.1,35.6,Life & Pensions,231,-73.0,-2.4,-0.5,1,High (50-70%)
BISL Limited,NO GROUP,Insurance & Pure Protection,6840,6951.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,44.9,37.7,Other Financial Services,232,,,,0,Moderate (35-50%)
